network,node1,node2
,39648,234462
,39648,651326
,39648,1123357
,39648,177414
,39648,754333
,39648,1282787
,838593,171555
,838593,563439
,838593,1366522
,838593,1137893
,894304,1247535
,894304,617189
,894304,393823
,932801,314353
,932801,1406623
,932801,44933
,932801,270149
,932801,1001931
,1123922,1106022
,1123922,1058539
,1123922,986517
,1123922,389079
,1123922,1289344
,1123922,1248960
,1123922,928722
,1123922,651326
,39977,216681
,118131,1282668
,118131,666409
,118131,202975
,40314,405153
,288611,947573
,288611,1332366
,288611,480565
,288611,866839
,288611,1199262
,288611,200504
,991151,612183
,40668,805187
,40717,1389747
,1230308,1411981
,1487096,1001149
,1487096,1068001
,1487096,1360494
,1487096,368894
,1487096,670339
,1487096,593571
,1487096,236418
,1487096,1568837
,40761,200366
,630362,834317
,630362,942054
,630362,890593
,630362,1181236
,630362,269359
,630362,951416
,630362,294364
,630362,537687
,658067,1122202
,1298264,1298264
,1298264,1397610
,1298264,941194
,904983,290348
,41599,1508873
,225067,1468744
,225067,896208
,225067,683269
,225067,1008445
,42102,1178196
,42102,1096521
,42102,540386
,42102,560089
,42102,725297
,42102,350380
,42102,1245562
,42102,992100
,42102,509621
,42102,830872
,42102,818723
,42102,330898
,67838,754333
,67838,1330683
,67838,1182858
,67838,866864
,67838,878519
,67838,655724
,67838,1527890
,67838,1381777
,281044,1292886
,281044,567301
,460914,161233
,460914,892881
,460914,1369169
,622014,808664
,622014,701482
,622014,164986
,622014,899130
,711572,57460
,711572,267955
,711572,1068743
,711572,204244
,734071,1004567
,734071,1541069
,734071,247999
,734071,620129
,734071,1468010
,734071,1274117
,875850,1191514
,875850,1178409
,1114281,1290290
,1114281,1168858
,1114281,1465706
,1114281,506744
,42186,497023
,1486442,431866
,1074630,1347237
,1074630,802754
,1074630,1553258
,1074630,66968
,1074630,918736
,1074630,168428
,1074630,994458
,1074630,636996
,42847,962464
,42847,806406
,42847,817140
,42847,483822
,42847,703969
,42847,966368
,42847,96635
,42847,431757
,42847,1302810
,42847,178074
,42847,1553258
,47880,761246
,47880,273001
,47880,1137240
,47880,550049
,47880,1033142
,47880,1024792
,47880,309393
,47880,1097174
,47880,419925
,47880,429771
,47880,641775
,110113,723611
,110113,1136418
,110113,808752
,110113,91565
,110113,437702
,110113,122884
,310727,1351871
,310727,1409945
,310727,1433705
,310727,1034594
,310727,1072619
,310727,311498
,484291,584766
,484291,414029
,484291,221481
,484291,223596
,484291,1027512
,484291,1323387
,484291,968446
,484291,1319241
,484291,1340322
,484291,1260663
,484291,157222
,484291,978977
,484291,665253
,484291,1099397
,633565,274818
,633565,194736
,633565,84215
,633565,1052328
,633565,272962
,633565,1518236
,633565,838316
,633565,1058582
,633565,274036
,633565,311498
,661039,346233
,661039,676402
,661039,659702
,661039,1513168
,661039,952327
,661039,888821
,661039,511319
,661039,475716
,661039,1481343
,661039,1453130
,661039,281647
,661039,85182
,661039,328069
,661039,503359
,1037001,1546827
,1037001,681931
,1037001,766618
,1037001,678136
,1037001,237159
,1037001,731751
,1037001,594557
,1037001,1167168
,1037001,171905
,1037001,120958
,1064485,1265273
,1064485,461106
,1064485,141957
,1064485,346233
,1064485,241567
,1064485,1090770
,1064485,506472
,1064485,934838
,1064485,330123
,1064485,139512
,1064485,1212983
,1064485,402229
,1064485,986479
,1064485,410619
,1064485,78880
,1064485,644363
,1392546,90443
,1392546,995680
,1392546,750223
,1392546,655724
,1392546,1088009
,1392546,486357
,1392546,1033142
,1392546,752642
,1392546,998790
,1392546,936186
,1534549,624324
,1534549,1041046
,1534549,1036734
,1534549,1521619
,1534549,1418585
,1534549,253864
,1534549,606662
,1534549,596169
,1534549,219597
,1534549,713816
,1534549,709027
,1534549,797942
,1534549,230072
,42863,380878
,462419,436137
,462419,298413
,462419,861004
,462419,1531106
,462419,904546
,462419,625171
,462419,1411300
,462419,1204581
,462419,1097174
,262837,499533
,262837,1221148
,262837,1102889
,567301,764146
,567301,473709
,567301,1036734
,567301,311905
,567301,974768
,567301,1162409
,567301,656910
,567301,575549
,567301,1513168
,567301,1504103
,1154444,384202
,1154444,321304
,1154444,310579
,1154444,1093380
,1154444,1256636
,1154444,1576609
,1154444,403345
,1154444,1504694
,1154444,1584422
,1154444,1474067
,1154444,457274
,1154444,568577
,1154444,334648
,1154444,812863
,1154444,269700
,1154444,988453
,1154444,331741
,968446,1312458
,67892,979939
,67892,1008445
,67892,274881
,44246,1441410
,1565592,1264242
,1565592,637910
,1565592,1131493
,1565592,367292
,1565592,1330910
,1565592,957717
,1565592,959113
,1565592,1265600
,44633,1246028
,44633,929378
,44633,259816
,786644,1119351
,786644,1478022
,1447173,446754
,1447173,214630
,1447173,126204
,44867,239018
,676019,1175787
,676019,243296
,676019,1572984
,676019,414497
,676019,947573
,218243,960658
,218243,523428
,749812,1072189
,44933,133361
,44933,1495640
,44933,1360494
,44933,1051265
,44933,1497181
,44933,975667
,44933,1535219
,419924,323161
,419924,1351032
,967366,1026589
,967366,88418
,967366,765428
,967366,848651
,967366,598113
,967366,234462
,967366,309918
,967366,177414
,967366,938106
,1178719,987077
,1178719,382699
,1178719,321237
,1178719,765402
,1178719,209409
,1441327,721093
,1441327,1072380
,1441327,1193950
,1441327,209049
,1441327,592022
,1441327,509621
,1441327,1121721
,1441327,797087
,1543115,950413
,1543115,536119
,1543115,616692
,1543115,582182
,1124000,418953
,1124000,1313736
,1124000,151165
,45371,681970
,714780,116779
,714780,925743
,714780,471041
,1253529,942639
,1253529,466587
,1253529,544098
,1253529,1238307
,1253529,1279803
,1253529,101817
,1253529,571176
,45667,441727
,45667,414497
,45667,1284886
,45667,630254
,153152,1501465
,153152,1087902
,153152,94683
,153152,1243458
,153152,221481
,153152,1055119
,153152,239258
,153152,1007021
,153152,1358878
,153152,1085239
,153152,1090770
,153152,517622
,153152,1124054
,153152,473709
,863998,291252
,863998,991689
,863998,813579
,863998,1105225
,863998,1568837
,863998,367292
,1037398,1037398
,1037398,72187
,1037398,644645
,1037398,225536
,1037398,464686
,1037398,150855
,1037398,54554
,1037398,282042
,1450856,372509
,1450856,676791
,1450856,1475027
,1450856,787880
,1450856,1383465
,1450856,585183
,1450856,68131
,1450856,814236
,1450856,1490414
,1450856,677951
,1450856,404492
,45759,435691
,45759,1327347
,45759,817554
,233507,1533944
,890066,59210
,890066,919060
,890066,155103
,890066,495663
,890066,760929
,890066,202816
,890066,1501028
,925819,223779
,925819,1586043
,925819,1012004
,925819,892383
,925819,1491567
,925819,111222
,925819,1066521
,925819,1131387
,925819,1508102
,925819,1077208
,925819,1008439
,925819,1554146
,925819,775974
,925819,1352397
,925819,1322566
,427265,1437855
,427265,1370543
,45961,568641
,45961,136543
,445508,479047
,445508,1398902
,445508,1222298
,46273,892462
,46273,954363
,46273,373655
,683264,1385815
,683264,1365434
,895097,1122952
,895097,1152294
,895097,1542031
,1093548,766820
,1093548,1255170
,46665,156665
,46665,290348
,981295,1175787
,981295,160639
,981295,836153
,981295,630254
,1353369,175088
,1353369,1145325
,46682,266195
,767624,1409945
,767624,1226920
,767624,607636
,767624,1236615
,767624,315864
,767624,797387
,767624,791765
,767624,674679
,767624,1124813
,767624,1284541
,767624,237159
,1287583,1215447
,1287583,1178409
,837105,837105
,837105,1369169
,837105,1140945
,837105,760903
,47231,1064765
,47231,696090
,47231,1027139
,47231,948796
,47231,540386
,47231,1161720
,47231,820561
,47231,1241884
,47231,1032386
,47231,690928
,47231,140790
,229835,1331946
,229835,1501028
,229835,1244795
,229835,300943
,229835,1154124
,229835,1247964
,506744,506744
,506744,1358878
,506744,1198458
,506744,934838
,506744,1490414
,506744,319718
,506744,1418585
,506744,332851
,506744,1348803
,506744,885203
,506744,1411755
,528517,818580
,528517,374567
,528517,888150
,528517,1031733
,528517,187236
,528517,1167686
,528517,516000
,528517,150871
,528517,808952
,528517,78709
,528517,772728
,528517,665273
,528517,1470465
,835152,950370
,835152,1086409
,835152,544098
,835152,112980
,835152,604461
,835152,1308071
,866839,1152799
,866839,1561809
,866839,787801
,866839,876375
,866839,994458
,866839,559654
,866839,890593
,866839,1420642
,866839,1052244
,979939,909757
,979939,1082203
,979939,233500
,979939,80590
,979939,973246
,979939,684141
,979939,230956
,979939,920935
,979939,1338500
,1076791,601939
,1076791,1507396
,1076791,110549
,1076791,1385162
,1076791,811964
,1076791,272478
,1076791,626973
,1076791,625171
,1201964,290348
,1374428,146149
,1374428,664638
,1374428,268928
,1374428,1106614
,1374428,578394
,1374428,1097278
,1374428,1312308
,1374428,1198635
,1374428,512862
,1374428,827606
,1374428,1499183
,1374428,1518936
,1374428,364756
,47641,523428
,47641,915873
,986479,530386
,108348,1478068
,108348,321713
,108348,1274394
,108348,523114
,108348,202360
,108348,1329526
,108348,1359217
,108348,1110465
,108348,60832
,108348,203713
,108348,737529
,295723,865299
,295723,636996
,295723,475793
,295723,1467726
,295723,721093
,295723,1487319
,295723,212721
,295723,91134
,295723,494631
,295723,1095196
,418661,929750
,418661,1176284
,418661,319718
,418661,770625
,418661,445827
,418661,1329526
,418661,811568
,418661,1058582
,418661,1041540
,418661,75835
,418661,1106286
,418661,1136818
,418661,899070
,1122202,407949
,1122202,611263
,1122202,1420987
,1122202,550695
,1122202,652879
,1122202,1239676
,1122202,602843
,1122202,615307
,1122202,322395
,1122202,635422
,1122202,330405
,1122202,874535
,1122202,1554974
,1122202,673591
,1122202,145827
,1122202,159401
,1450931,1162833
,1450931,241567
,1450931,851248
,1450931,1344315
,1450931,1497701
,1450931,778213
,1450931,1565771
,1450931,1230919
,1450931,823372
,1450931,1132361
,1450931,888821
,1456146,151165
,1456146,321237
,47935,918747
,47935,1554963
,783073,681970
,979432,979432
,979432,455975
,979432,637910
,979432,1546300
,979432,963541
,48467,1344560
,48467,247934
,333213,1491567
,333213,1309899
,333213,254618
,333213,547983
,333213,1319330
,333213,875839
,333213,1230919
,333213,899070
,333213,1311001
,333213,337533
,333213,461106
,333213,1252123
,333213,752610
,618544,299449
,895943,1515249
,895943,197343
,895943,446865
,895943,435113
,895943,1334207
,895943,446504
,895943,594557
,895943,1072619
,895943,601583
,895943,947846
,49544,956841
,906046,765814
,906046,1249043
,906046,225851
,906046,938198
,906046,510477
,906046,113469
,906046,1390014
,906046,1244551
,906046,437110
,968938,1194180
,968938,681931
,968938,1258460
,968938,594557
,968938,343930
,968938,553302
,968938,394909
,968938,1153735
,968938,226122
,968938,187724
,968938,403607
,143342,224148
,143342,1100731
,143342,253048
,143342,533591
,143342,393459
,143342,1378103
,316227,1367849
,474291,846232
,474291,560363
,474291,1289897
,778619,635990
,778619,630474
,778619,1026589
,778619,1034310
,778619,1465114
,851177,1126771
,851177,1209267
,851177,314558
,851177,1367849
,924603,1072189
,985565,330878
,985565,1403928
,1305656,1544766
,1305656,1330125
,1305656,1333724
,1305656,1560613
,1432117,1221690
,1432117,1280479
,211894,683269
,211894,1053551
,211894,924378
,1022908,200275
,1022908,1557703
,1022908,392503
,1022908,917882
,1022908,1242463
,50677,1387310
,50677,705065
,1527123,403669
,1527123,453050
,50995,736671
,1478022,175022
,1478022,1051265
,1478022,889635
,1478022,829046
,1478022,761246
,1478022,1279803
,51429,394760
,51429,1238841
,51429,483354
,51429,1087872
,51429,421181
,51429,462917
,51429,665263
,51429,376416
,51429,622331
,51429,765367
,51429,809846
,51429,1384118
,51429,388433
,51429,1488336
,51429,1027798
,51429,1368646
,51429,232944
,51429,730005
,51429,537319
,51429,1031688
,51429,743443
,51429,417369
,51429,795786
,51429,920542
,84899,1016938
,84899,1094947
,84899,1497181
,84899,773230
,84899,863929
,84899,499006
,215044,1409344
,215044,1230679
,215044,493870
,215044,1545341
,215044,584505
,215044,1010573
,215044,520209
,215044,495689
,215044,1305113
,215044,751351
,215044,123122
,215044,781802
,215044,1039055
,215044,774896
,215044,646566
,215044,777367
,314558,55747
,314558,69348
,314558,723332
,314558,749341
,314558,191090
,314558,1365494
,314558,899070
,314558,713816
,314558,454566
,314558,346233
,314558,1104246
,314558,273664
,314558,1027234
,487654,1118634
,487654,1396676
,487654,1229827
,487654,344288
,487654,1043160
,487654,1144562
,487654,978128
,487654,816162
,487654,1188193
,487654,396776
,487654,1288638
,487654,1434110
,487654,848283
,494631,680832
,494631,1561589
,494631,471041
,544098,1399435
,544098,1412903
,544098,1147418
,832181,1222298
,832181,1013486
,835174,232516
,835174,230395
,835174,547468
,835174,1532120
,835174,649821
,835174,499733
,835174,979817
,835174,1408113
,835174,373038
,835174,1289166
,835174,1188047
,835174,1475125
,835174,420247
,835174,141805
,835174,1177314
,835174,240935
,835174,1300144
,835174,573128
,835174,569679
,835174,882490
,835174,576551
,835174,1012149
,835174,1551310
,835174,1323144
,835624,172161
,835624,766618
,835624,215199
,835624,350380
,835624,1338500
,835624,317292
,835624,488402
,835624,610952
,835624,985354
,835624,1383081
,835624,136483
,835624,348378
,965729,642177
,965729,1521915
,965729,236092
,965729,502691
,965729,1032146
,965729,1488048
,965729,1330683
,1124813,617189
,1124813,330878
,1124813,1205721
,1133460,467765
,1133460,701127
,1133460,191938
,1133460,1581083
,1133460,1557511
,1133460,1351383
,1133460,230112
,1133460,1118724
,1133460,376252
,1152294,1227308
,1152294,429732
,1152294,358044
,1152294,668773
,1152294,977348
,1152294,961686
,1152294,1445015
,1152294,727390
,1152294,1032386
,1249082,140790
,1249082,185194
,1249082,1436973
,1249082,1159162
,1249082,560089
,1249082,63918
,1249082,1033876
,1249082,149973
,1249082,885053
,1262047,1262047
,1262047,1069265
,1262047,592045
,1262047,614891
,1262047,201948
,1262047,1212983
,1262047,646138
,1262047,1470131
,1262047,487096
,1262047,444278
,1262047,372509
,1262047,708539
,1458781,1258460
,1458781,1151568
,1458781,989513
,1458781,885311
,1458781,727390
,1458781,1334207
,1458781,1470993
,1458781,1361156
,1458781,1287820
,1458781,731751
,1458781,592022
,1508286,585076
,1508286,181525
,1508286,175022
,1508286,1026589
,1508286,1278010
,1558643,598375
,1558643,273700
,1558643,351964
,1558643,1499330
,1558643,762536
,1558643,1323301
,1558643,786974
,1558643,227503
,1558643,1521915
,230790,253520
,230790,1047493
,274947,1279826
,274947,1562304
,274947,337779
,274947,970605
,274947,1094947
,274947,867264
,274947,945033
,52678,825532
,52678,106071
,52678,194286
,52678,225296
,82538,1148026
,82538,408054
,82538,373263
,82538,53740
,82538,1319241
,82538,170605
,82538,140844
,82538,1547196
,82538,795600
,82538,1258292
,82538,250950
,82538,135720
,82538,1373735
,82538,1390113
,82538,1264374
,853692,207265
,853692,944356
,853692,167246
,853692,368842
,853692,1177896
,853692,573128
,853692,840284
,853692,387282
,853692,852422
,853692,805938
,853692,443832
,853692,931793
,853692,342943
,853692,332362
,853692,340138
,853692,1049112
,853692,1047231
,853692,1303729
,853692,779819
,853692,1461941
,853692,70887
,853692,1202385
,853692,1255795
,853692,1291371
,973387,189796
,973387,793786
,973387,471041
,973387,687450
,973387,194286
,52897,668330
,527605,1340074
,608654,630254
,608654,1278205
,608654,704505
,848283,371808
,848283,621494
,848283,120648
,1244696,423189
,1547196,1279035
,53740,1523589
,574971,582182
,574971,1222298
,574971,1013486
,779117,372848
,779117,352326
,779117,152073
,779117,807792
,53903,899130
,53903,1279510
,53903,836471
,53903,1291076
,53903,1326970
,91134,1561589
,91134,493192
,309918,1101424
,309918,576763
,309918,974118
,309918,267767
,309918,155323
,54554,1461900
,54554,1576874
,54554,240621
,54554,839243
,393823,240681
,393823,274943
,393823,180391
,393823,1493872
,393823,1033876
,393823,1095196
,393823,1009212
,393823,1542024
,463055,290580
,973079,1246126
,973079,1145188
,973079,967799
,973079,594206
,973079,1296421
,973079,336174
,54987,54987
,54987,70567
,54987,451767
,54987,369003
,54987,273962
,54987,1078669
,54987,451829
,54987,1060319
,54987,430329
,54987,280289
,54987,1423468
,54987,1239676
,54987,703520
,54987,216315
,54987,506914
,54987,1068152
,261979,849771
,261979,470130
,261979,1041716
,261979,917010
,261979,609706
,261979,1018390
,291094,291094
,291094,1173876
,291094,754520
,291094,1413081
,291094,90805
,291094,282104
,291094,1448541
,291094,421181
,291094,1428822
,291094,98551
,291094,1405644
,291094,230395
,291094,1430275
,291094,1331265
,291094,1443798
,291094,1570406
,291094,64757
,291094,1019100
,291094,758998
,291094,1216683
,291094,1001104
,291094,617888
,291252,388267
,291252,1366522
,291252,378074
,291252,352605
,291252,1057011
,291252,902149
,319142,246452
,319142,1428716
,319142,1334538
,319142,1002990
,319142,941194
,319142,808664
,485402,321866
,485402,1343960
,485402,252267
,485402,277197
,486969,602924
,486969,746607
,486969,1187085
,486969,518221
,486969,185230
,486969,1035028
,486969,1309140
,486969,1065019
,486969,1201626
,486969,699416
,486969,1069763
,486969,1185467
,486969,1283556
,486969,805371
,486969,1389083
,486969,1124161
,486969,974140
,486969,1265595
,486969,1166768
,486969,1418479
,486969,1264986
,486969,838719
,486969,112126
,486969,1028140
,661498,1361156
,661498,311851
,661498,608112
,661498,60833
,661498,1089213
,661498,818723
,661498,1390014
,661498,1193950
,772728,1333513
,1067883,1394242
,1067883,1420572
,1067883,1138493
,1067883,116122
,1080037,1441410
,1139535,863086
,1351032,868419
,1351032,797459
,1351032,187724
,1351032,171905
,1351032,332359
,1351032,171202
,1351032,133108
,1351032,873961
,1351032,1553258
,360197,302063
,360197,874323
,360197,1234966
,360197,1002990
,360197,1245632
,55612,1145325
,55612,423189
,1365684,956841
,55733,74454
,55733,829330
,55733,836153
,55733,578118
,364756,905794
,364756,526741
,674380,979275
,674380,1371075
,674380,202975
,674380,61893
,701482,251059
,701482,1100692
,701482,480046
,701482,1116922
,701482,1393727
,701482,726069
,701482,1095196
,701482,656716
,701482,1153735
,817140,216477
,817140,1309636
,817140,444380
,817140,1309086
,55747,159893
,55747,929378
,163957,321237
,163957,662370
,163957,1542031
,163957,538557
,163957,1556640
,952816,120858
,56388,1484309
,322663,273554
,322663,1535219
,322663,1011716
,322663,325632
,322663,1360494
,322663,1219728
,322663,387278
,56443,100567
,56443,1145325
,141805,156665
,696090,436694
,696090,1141127
,696090,617189
,987150,435113
,987150,887999
,987150,818210
,987150,1159162
,987150,219052
,987150,1104588
,987150,1007646
,987150,592022
,56627,56627
,56627,648809
,56627,958069
,56627,1288638
,56627,1512720
,56627,425158
,56627,564743
,56627,99354
,56627,835944
,56627,111329
,126769,435691
,225232,1566441
,225232,717718
,225232,1197361
,225232,514496
,225232,764595
,225232,1495927
,225232,484526
,225232,531138
,225232,1118503
,225232,668489
,225232,1044488
,225232,475474
,225232,476562
,225232,456375
,225232,911047
,225232,639091
,225232,838316
,376252,1334538
,376252,666847
,376252,770336
,376252,302063
,775778,1247535
,775778,1292886
,775778,1147610
,808664,274943
,808664,60334
,808664,712815
,808664,560322
,808664,144407
,808664,269359
,808664,1420642
,1070592,330878
,1070592,807792
,1070592,481263
,1070592,1385434
,1070592,1332352
,1158965,1377464
,1158965,225296
,1158965,273004
,1490757,106071
,1490757,1401144
,1490757,1067542
,1490757,1163700
,1506154,1389747
,719428,1581083
,719428,571176
,719428,825044
,719428,787801
,719428,307172
,719428,381288
,1166589,570058
,57051,548587
,57051,705065
,1179882,1486568
,57354,1246028
,57354,1411981
,57354,1387310
,910944,681970
,1033312,827609
,1033312,1011620
,1033312,1363375
,1033312,1293062
,1033312,267767
,1033312,341803
,1194679,872456
,57460,699201
,57460,1086409
,57460,765814
,57460,737644
,57460,554747
,278611,392503
,278611,1398902
,278611,1447121
,290348,873078
,290348,540371
,290348,605769
,290348,142273
,290348,141812
,290348,536932
,290348,693533
,290348,75950
,290348,1208493
,290348,897373
,290348,102559
,290348,629537
,290348,240293
,290348,1419767
,290348,1292127
,290348,65832
,290348,153942
,290348,794284
,290348,828544
,290348,759743
,290348,1447455
,290348,1368646
,290348,1104279
,290348,1358812
,290348,239795
,290348,882490
,290348,886075
,290348,1370528
,290348,1046253
,290348,359532
,518038,122880
,518038,1412903
,518038,108289
,518038,166228
,518038,635990
,1303144,71555
,1303144,858865
,1303144,1464921
,1303144,1159934
,1522163,1223460
,1522163,1420102
,1522163,1445812
,57466,216681
,57466,631213
,1155695,778808
,1155695,487653
,1155695,126204
,1155695,585796
,57499,1508873
,962464,444380
,962464,217803
,962464,849784
,57588,768054
,57588,1126771
,225296,334034
,225296,786910
,225296,1482458
,225296,803417
,225296,485591
,225296,1341194
,225296,739231
,225296,818210
,225296,483822
,1417564,835109
,1417564,1406623
,1417564,1394242
,1417564,1201812
,1417564,874530
,60743,403669
,1254969,1401557
,1254969,967128
,801601,993524
,801601,1093800
,801601,429998
,801601,1059994
,801601,735087
,801601,863929
,801601,1037995
,801601,1034310
,801601,364786
,58549,1485890
,58549,341406
,58549,1191514
,58549,324392
,475615,599149
,475615,1508729
,475615,270149
,475615,1322444
,475615,779254
,475615,673976
,802754,171462
,802754,1274934
,802754,391310
,802754,760885
,1285825,1453976
,1285825,754089
,1285825,300246
,1285825,864893
,1285825,1311001
,1285825,498016
,1285825,1515249
,1285825,350380
,1285825,284234
,59210,1488048
,59210,609706
,59210,829046
,59210,677152
,59210,155103
,173352,765402
,173352,249274
,173352,1237685
,173352,539053
,173352,1006909
,173352,719645
,939117,929378
,939117,530386
,939117,1224215
,1024792,680832
,1024792,1326970
,1024792,807792
,1024792,297495
,1067542,130195
,1067542,427260
,1067542,1438341
,1067542,235519
,1067542,1292717
,1067542,865876
,1067542,1456941
,1067542,1358215
,1067542,1323737
,1463983,1440388
,1463983,756489
,1463983,1175274
,1463983,637910
,1463983,89380
,1463983,1013928
,97645,801735
,97645,768054
,97645,258268
,79834,453050
,924378,1183733
,924378,145963
,924378,978977
,924378,249705
,924378,1351871
,924378,233500
,924378,537191
,924378,1221531
,924378,131596
,924378,478292
,924378,1269155
,60334,887105
,60334,74454
,60334,979304
,60334,545413
,168857,253520
,168857,1189638
,264978,1554963
,436694,1258756
,436694,539693
,436694,231811
,436694,190035
,436694,269359
,436694,797513
,436694,491662
,1415137,461118
,1415137,1293387
,1415137,555820
,1415137,742709
,1498072,684006
,1498072,213565
,1498072,533900
,1498072,240621
,1498072,407534
,60640,1209267
,60640,1255170
,60640,905794
,1104256,1221148
,1033876,1326970
,1033876,742709
,60832,1340074
,60832,1295999
,60832,1333513
,471404,514277
,471404,730922
,471404,1334122
,471404,122482
,471404,1182858
,471404,849771
,60833,760885
,60833,765402
,60833,687124
,60833,1176581
,202346,520570
,202346,752513
,202346,792484
,202346,369003
,202346,431258
,202346,1309414
,202346,809259
,202346,443766
,202346,75082
,202346,1477307
,202346,107363
,202346,782317
,202346,436255
,202346,871740
,202346,1564240
,202346,153942
,202346,1009646
,202346,290978
,202346,1208796
,202346,182558
,202346,530044
,551127,719443
,551127,1020974
,551127,963188
,963188,317168
,963188,781604
,963188,1032386
,963188,371347
,963188,1269155
,963188,1052103
,963188,148082
,963188,1061866
,963188,1312868
,284234,934002
,284234,801735
,284234,617189
,284234,627377
,448169,534527
,448169,596894
,448169,845000
,448169,1219132
,448169,891988
,448169,1296252
,448169,1134065
,448169,923066
,448169,452756
,448169,772828
,448169,1304517
,448169,963560
,448169,71172
,448169,1263681
,448169,658575
,448169,257155
,448169,428212
,448169,1074417
,448169,1005539
,448169,850755
,448169,739955
,448169,393096
,448169,629537
,574656,1474477
,574656,1143326
,574656,774135
,574656,1537453
,574656,360938
,574656,352496
,574656,545246
,574656,699416
,574656,188841
,574656,864084
,574656,961447
,574656,1048949
,574656,911256
,574656,713683
,574656,269736
,574656,789344
,574656,1078643
,574656,1409400
,574656,982250
,574656,78957
,574656,1071560
,574656,1561421
,731019,599149
,731019,1533648
,731019,1002393
,731019,346947
,731019,1101424
,731019,435262
,934002,475793
,934002,237159
,934002,1435525
,934002,633775
,934002,419659
,934002,725508
,934002,1430545
,934002,282837
,934002,619727
,1312458,513797
,1312458,1217024
,1312458,1041447
,1312458,617423
,1312458,310639
,1312458,595016
,1312458,78709
,1312458,838233
,1312458,1472532
,1312458,1096521
,1312458,851248
,1312458,1254425
,1467726,1309086
,1467726,627377
,1467726,827034
,1467726,1452727
,1563173,631213
,61511,98116
,61511,588874
,423189,103478
,423189,287400
,423189,267425
,423189,894148
,423189,185540
,423189,1221871
,423189,1446841
,423189,1446753
,423189,935535
,423189,607975
,423189,718918
,423189,816590
,423189,484375
,423189,1119206
,423189,1476293
,423189,1099914
,470130,950191
,470130,1050182
,470130,133361
,470130,501905
,522251,1461900
,522251,1334389
,522251,750491
,522251,327346
,522251,321866
,709237,863086
,963474,1112883
,1363155,1072189
,61524,814185
,61893,1046593
,61893,922454
,61893,1389731
,61893,171202
,61893,1139385
,61893,705568
,61893,266014
,61893,1224061
,61893,149973
,61893,934579
,61893,875839
,61893,919574
,392503,1398693
,392503,441439
,392503,1220353
,392503,823083
,392503,720915
,392503,1324958
,392503,592022
,392503,345209
,392503,1230759
,762266,1401269
,762266,1313514
,762266,1223329
,762266,609706
,762266,813579
,1065888,1225738
,1065888,1006859
,1065888,1021700
,1065888,706429
,1065888,1052998
,1065888,319259
,1065888,1483875
,1065888,117479
,1065888,1311732
,1065888,102222
,1065888,1428394
,1065888,748658
,1065888,253220
,1065888,1094301
,1065888,964390
,1065888,175765
,1065888,163197
,1065888,541203
,1065888,1211867
,1065888,1118048
,1065888,98551
,1065888,878195
,1065888,953771
,1065888,1517009
,1065888,1174238
,1065888,230025
,1065888,998875
,1077379,497782
,1077379,235454
,1077379,362045
,1077379,1332352
,1145640,380878
,1199280,214338
,1199280,595877
,1199280,766783
,1199280,916729
,1199280,379940
,1199280,885311
,1199280,266014
,1199280,934579
,1199280,1284541
,150855,617865
,150855,719645
,407534,885976
,407534,465050
,407534,1151667
,407534,402555
,407534,1389821
,407534,995385
,901849,598375
,901849,1581237
,901849,389078
,901849,1271411
,901849,783362
,901849,438893
,901849,1089213
,901849,928722
,1043625,885179
,1043625,168432
,1043625,1306416
,1043625,1050899
,1043625,1273553
,1043625,1453815
,1043625,1507017
,1043625,201603
,1043625,1348217
,1043625,1047106
,1043625,533612
,1043625,866213
,1043625,1191965
,1043625,1431049
,1043625,1065603
,1043625,671641
,1043625,551780
,1043625,553838
,1043625,1015055
,1043625,1027142
,1049977,1569667
,1049977,863086
,1145325,1529334
,1145325,229480
,1145325,223779
,1145325,924571
,1145325,1174664
,1145325,1465387
,1145325,1144884
,1145325,444859
,1145325,1433237
,1145325,1456918
,1145325,550695
,1145325,107202
,1145325,1364867
,1145325,666893
,1145325,1339151
,1145325,652879
,1221026,1102889
,1221026,825532
,1221026,1280479
,1221026,479047
,1358215,925743
,1358215,1343960
,62309,1547708
,62309,1229732
,62309,1538827
,438392,1075137
,438392,1515359
,438392,849784
,438392,1280479
,861173,453050
,866864,1018390
,866864,1225055
,866864,253048
,866864,1546300
,1013493,1336551
,1283059,399298
,62345,82787
,62345,1385815
,62345,976750
,1221690,200352
,1221690,1156212
,1221690,68131
,1221690,223596
,1221690,1179831
,1221690,1368851
,1221690,973246
,1221690,244083
,1221690,1005520
,1221690,332359
,1221690,833066
,1221690,1086214
,1485094,71281
,1485094,619165
,1485094,604461
,1485094,1041716
,1485094,305687
,1485094,765428
,1485094,1098325
,1485094,1394068
,1485094,340879
,62984,1470253
,62984,217062
,62984,502082
,62984,198356
,62984,1572866
,234059,750491
,234059,91575
,234059,217062
,373530,249274
,373530,1245632
,373530,1504565
,1332352,229045
,1332352,925829
,1332352,733444
,1332352,647270
,1332352,705568
,1332352,1309596
,1332352,731751
,1332352,602157
,1332352,1100692
,1540292,825044
,1540292,1572554
,1540292,583960
,1540292,298413
,1540292,710537
,1540292,325119
,1540292,1375828
,1540292,1407929
,1540292,599087
,1540292,766783
,407666,1507396
,407666,752642
,407666,835465
,407666,145399
,407666,873429
,407666,1061866
,407666,436137
,407666,1453976
,407666,892671
