node1,node2,weight
1137982,1274934,1
1137982,1276154,2
1137982,1560613,1
1138094,1389821,1
1138347,215958,1
1138347,817140,1
1138347,931443,1
1138493,145302,1
1138493,591017,1
1138493,659040,1
1138493,887105,1
1138493,1186431,1
1138493,1229732,1
1138493,1564240,22
1138607,378831,3
1138924,731019,2
1139385,330878,1
1139385,905498,1
1139385,1014611,1
1139385,1191476,1
1139535,485402,1
1140035,541862,3
1140945,94500,2
1140945,741005,1
1140945,772390,1
1140945,778808,18
1140945,1242463,2
1140945,1407508,1
1141127,112980,1
1141127,266195,14
1141127,627925,1
1141127,743443,3
1141127,790701,1
1141127,1025998,2
1141127,1381777,2
1142180,36324,2
1142180,160639,4
1142180,794595,1
1142180,930135,3
1142180,960658,3
1142180,1078351,3
1142180,1198002,2
1142180,1214443,1
1142180,1280763,1
1142180,1389747,1
1142180,1417595,1
1142180,1477093,1
1142180,1505331,1
1142518,814185,1
1142518,905713,1
1142834,5241,1
1142834,20978,8
1142834,979432,2
1142887,16842,5
1143072,243640,2
1143072,340138,1
1143072,711572,1
1143072,809259,1
1143072,889635,1
1143326,1157762,1
1143326,1582134,1
1144078,751351,4
1144078,1177223,4
1144078,1180839,2
1144352,492740,5
1144352,1087389,1
1144465,17279,1
1144465,949308,1
1144465,979939,5
1144465,1075777,2
1144537,499084,2
1144537,618303,2
1144562,632391,3
1144562,654547,1
1144562,1425410,1
1144562,1451442,2
1144725,502081,3
1144725,1070486,1
1144725,1541069,1
1144876,1073027,50
1144876,1078351,3
1144884,506394,1
1144884,765402,1
1144898,6288,1
1144898,574836,1
1144898,762585,1
1144898,916025,1
1144898,1067123,1
1144898,1156818,2
1144898,1210344,2
1145188,65086,2
1145188,307974,6
1145188,492411,2
1145188,687217,3
1145188,756762,5
1145188,835174,4
1145188,1008039,4
1145188,1441410,3
1145188,1485906,13
1145246,1114526,1
1145325,238877,2
1145325,265690,1
1145325,360851,43
1145325,450691,3
1145325,553684,3
1145325,566064,1
1145325,577168,1
1145325,762585,1
1145325,867304,3
1145325,933638,1
1145325,965981,2
1145325,983292,1
1145325,1172820,13
1145325,1194469,1
1145325,1496427,1
1145325,1582719,1
1145488,310874,1
1145488,1411981,1
1145640,61893,2
1145903,890066,3
1145903,1480567,2
1145903,1547708,4
1146400,50995,2
1146637,82787,1
1146637,525041,1
1146637,535913,1
1146637,725508,2
1147201,36324,4
1147201,211367,4
1147201,239018,2
1147201,259816,2
1147201,290348,5
1147201,290580,5
1147201,380878,2
1147201,451032,3
1147201,515372,4
1147201,631213,1
1147201,794595,2
1147201,918747,2
1147201,936186,16
1147201,950462,6
1147201,958051,4
1147201,1086214,2
1147201,1148026,1
1147201,1152664,7
1147201,1153376,1
1147201,1252174,8
1147201,1280763,1
1147201,1283717,2
1147201,1308691,1
1147201,1312458,5
1147245,406608,3
1147245,500175,1
1147245,1027594,3
1147418,126197,2
1147418,487096,1
1147418,1083938,2
1147418,1244245,1
1147418,1295402,1
1147418,1301792,4
1147418,1371075,1
1147418,1383465,4
1147418,1428983,2
1147610,28813,2
1147610,269990,1
1147610,417311,2
1147610,574834,1
1147610,633477,3
1147610,786320,2
1147610,851564,14
1147610,863807,2
1147610,1043736,2
1147610,1109669,26
1147610,1200136,4
1147610,1459812,2
1147677,936480,7
1148026,515372,2
1148026,1147201,1
1148026,1507396,1
1148381,1470253,1
1148533,1249043,4
1149134,727661,5
1149630,972144,1
1150421,720419,1
1151065,1572216,3
1151165,1356067,6
1151568,520251,3
1151568,816716,3
1151568,974891,4
1151568,1508729,1
1151657,1506802,1
1151667,416771,3
1151667,675367,1
1151667,874903,1
1151700,195421,1
1151700,337896,2
1151700,434840,1
1151700,604415,1
1151700,878519,1
1151700,1224215,1
1151700,1351758,1
1151700,1401524,1
1151825,563439,3
1151825,637713,2
1152294,51429,3
1152294,295723,5
1152294,633565,2
1152294,750491,1
1152294,768996,14
1152294,835966,7
1152294,991351,2
1152294,1051265,1
1152294,1064485,7
1152294,1508873,1
1152294,1534549,1
1152350,271569,54
1152350,1458460,9
1152664,36324,1
1152664,474956,5
1152664,805491,1
1152664,1147201,11
1152799,65832,1
1152799,97665,2
1152799,568768,14
1152799,937844,4
1152799,941248,22
1152799,1258700,1
1153286,463080,11
1153286,1236615,31
1153376,9218,4
1153376,71456,1
1153376,143724,4
1153376,269303,6
1153376,341406,1
1153376,398738,8
1153376,450691,2
1153376,936148,1
1153376,973246,1
1153376,1019651,1
1153376,1029510,3
1153376,1089785,2
1153376,1147201,1
1153376,1154444,1
1153376,1292197,1
1153376,1336126,6
1153376,1346514,3
1153376,1496427,1
1153376,1538827,1
1153526,98551,2
1153526,641775,1
1153526,1372958,3
1153735,253520,1
1153735,451032,1
1153735,668330,1
1153735,954363,1
1153735,1468744,1
1153873,175387,1
1153873,385035,1
1153895,82933,3
1153895,450944,3
1153895,850755,1
1154124,471041,1
1154124,950413,3
1154124,1309899,2
1154124,1485593,3
1154208,5241,3
1154208,6565,5
1154208,100492,2
1154208,123550,3
1154208,438316,1
1154208,988453,5
1154208,1371151,6
1154208,1466821,9
1154365,351736,1
1154365,590830,1
1154365,866213,7
1154365,883670,1
1154365,1230900,1
1154444,43316,1
1154444,126204,1
1154444,269303,1
1154444,380878,1
1154444,474956,1
1154444,681970,1
1154444,694999,2
1154444,1153376,1
1154444,1236955,2
1154444,1295679,1
1154444,1368592,1
1154444,1528541,1
1155279,89380,2
1155279,152449,346
1155655,587258,1
1155695,57466,2
1155695,496042,7
1155695,519480,4
1155695,630342,7
1155837,13927,1
1155837,434004,3
1155837,473020,1
1155837,1046322,2
1155837,1496444,18
1155859,1557910,3
1155919,280168,1
1155919,1561589,1
1156212,481263,1
1156212,490118,1
1156212,616562,1
1156212,1396676,6
1156709,9218,2
1156709,61893,5
1156709,171462,1
1156709,219250,3
1156709,373263,2
1156709,717718,1
1156709,762266,1
1156709,806959,2
1156709,911728,1
1156709,953034,7
1156709,1009553,1
1156709,1065888,9
1156709,1326822,5
1156709,1389747,5
1156709,1534234,10
1156709,1557742,2
1156818,6288,2
1156818,492740,1
1156818,695864,1
1156818,698951,3
1156818,825565,4
1156818,894343,1
1156818,1011493,3
1156818,1087389,3
1156818,1102087,4
1156818,1144898,2
1156818,1336732,1
1156983,78880,1
1156983,582894,1
1156983,1123736,1
1156983,1177223,11
1156983,1225392,1
1157602,1263076,5
1157762,328725,1
1157762,1075746,6
1157762,1143326,1
1157762,1199521,7
1158211,852422,1
1158211,899446,2
1158393,163127,18
1158393,595877,1
1158393,1334122,3
1158964,382628,3
1158964,954363,9
1158964,1335432,2
1158965,56627,2
1158965,169064,2
1158965,631713,4
1158965,998790,1
1158965,1284061,1
1159065,1127550,1
1159162,15893,1
1159162,477665,1
1159162,644631,2
1159397,25059,7
1159397,239258,1
1159397,470705,2
1159397,574834,2
1159397,840651,6
1159397,1239787,1
1159934,66274,1
1159934,156612,2
1159934,405153,1
1159934,476514,1
1159934,947573,7
1159934,1336551,2
1160309,840651,1
1160350,606914,8
1160571,420648,1
1160571,1097278,1
1160670,33495,1
1160670,838907,4
1160670,1127084,3
1160670,1412902,4
1160745,1089191,1
1160745,1116986,1
1161109,189796,23
1161137,1508102,48
1161457,120958,1
1161457,485405,1
1161720,592101,1
1161720,623026,3
1161720,623317,1
1161720,1095393,3
1161757,182666,1
1161757,797155,7
1162409,64627,3
1162409,669912,3
1162409,848283,1
1162409,1581986,1
1162833,138753,1
1162833,1249710,2
1163029,1194092,9
1163159,496017,1
1163159,599343,11
1163159,1464343,2
1163331,957607,4
1163700,315078,2
1163700,368232,1
1163700,442311,2
1163700,950358,1
1163700,954741,11
1163700,1054062,1
1163700,1127473,7
1163700,1223149,2
1163700,1441327,4
1163700,1533587,3
1163700,1550148,1
1163844,197343,2
1163844,775692,3
1163844,1308245,3
1164167,985354,3
1164336,1409344,2
1164376,36179,2
1164376,340231,1
1164376,496017,2
1164376,1330916,3
1164742,16043,26
1164742,17595,5
1164742,114626,2
1164742,219939,16
1164742,241567,1
1164742,246650,8
1164742,326982,2
1164742,360163,4
1164742,633633,5
1164742,779758,1
1164742,907828,5
1164742,1128812,5
1164742,1129698,5
1164742,1146400,5
1164742,1206668,6
1164742,1228028,22
1164742,1331001,5
1164742,1340358,7
1164755,656716,4
1164764,393081,1
1164764,507439,9
1164787,666468,1
1164787,950413,1
1164787,1063520,4
1165127,1351758,1
1165662,204533,7
1165662,645487,5
1165662,688219,1
1165986,30984,1
1165986,226326,2
1165986,369484,1
1165986,564413,1
1165986,713270,3
1165986,851564,1
1165986,1062145,1
1165986,1391496,1
1166114,1065603,1
1166114,1166114,1
1166440,711452,70
1166440,866974,2
1166535,6288,2
1166535,33951,2
1166535,348620,13
1166535,737529,1
1166535,1119946,2
1166535,1195011,1
1166535,1210344,2
1166589,57011,2
1166589,876375,1
1166768,474956,1
1166990,311064,5
1166990,344744,7
1166990,578118,1
1166990,1017111,1
1166990,1532431,3
1167168,471443,1
1167168,560893,3
1167274,474956,1
1167274,617351,1
1167274,918747,2
1167274,1302402,1
1167274,1340299,1
1167274,1467726,1
1167274,1523589,4
1167686,358732,1
1167686,1093063,2
1167686,1568515,9
1168101,6288,2
1168101,12345,1
1168101,77151,2
1168101,288856,2
1168101,500739,3
1168101,753897,1
1168101,762585,3
1168101,793206,1
1168101,847421,2
1168101,899130,2
1168101,912929,1
1168101,933638,3
1168101,965981,3
1168101,967799,1
1168101,1126771,3
1168101,1210344,1
1168101,1249504,1
1168101,1264937,2
1168101,1279035,3
1168101,1336126,1
1168101,1342039,1
1168101,1345798,2
1168101,1391141,1
1168101,1528338,1
1168858,337779,4
1168858,379762,1
1168858,503051,2
1168858,536119,2
1168858,736671,2
1168858,1110503,1
1168858,1135279,3
1168858,1331495,2
1168858,1437830,1
1168858,1542031,7
1168943,572359,1
1169208,220763,1
1169208,291095,5
1169208,1179862,5
1169208,1297344,2
1169272,243588,2
1169674,100567,1
1169674,161233,2
1169674,203927,1
1169674,299343,2
1169674,371971,4
1169674,418953,1
1169674,473709,2
1169674,486969,1
1169674,496939,5
1169674,900001,1
1169674,1025950,1
1169674,1127550,3
1169674,1385434,6
1169674,1452727,1
1169674,1554963,1
1169674,1572866,4
1169741,814185,5
1169741,817745,1
1169884,963474,1
1170456,223786,1
1170456,451767,1
1170456,929939,1
1171313,262837,2
1171604,438392,3
1171689,1099914,2
1172009,214338,1
1172238,405153,1
1172238,465471,1
1172238,824695,13
1172820,1145325,21
1173029,182899,8
1173029,1040745,5
1173029,1291845,2
1173396,25059,2
1173396,632391,1
1173396,823083,1
1173396,1018216,1
1173396,1072619,5
1173396,1177223,1
1173396,1283434,1
1173396,1496561,2
1173396,1575018,1
1173396,1579275,1
1173401,360089,2
1173625,183775,1
1173625,522655,1
1173625,837536,2
1173625,897348,1
1173625,1119570,1
1173656,1482458,6
1173844,393081,1
1173844,607636,1
1173844,1206344,2
1173876,368284,2
1173876,1572866,3
1174238,211641,12
1174238,1504103,8
1174664,1123035,2
1174664,1402445,1
1174771,1005424,3
1174771,1581558,1
1175193,1096130,1
1175274,274728,4
1175274,493192,32
1175274,565554,1
1175274,773653,2
1175274,915114,4
1175274,974768,2
1175274,1216546,8
1175274,1470740,1
1175419,961447,3
1175787,317168,3
1175787,560952,2
1175787,654540,1
1175787,733444,1
1175787,794264,2
1175787,848280,1
1175787,885179,1
1175787,1245398,2
1175787,1264088,3
1175787,1358215,5
1176071,592022,3
1176071,674589,1
1176071,946018,2
1176071,1110072,7
1176071,1472358,5
1176071,1533887,5
1176284,814086,2
1176284,828822,1
1176284,983198,2
1176581,217088,3
1176581,332851,4
1176581,368981,4
1176581,797513,2
1176581,1011620,5
1176581,1063520,2
1176581,1268229,1
1176581,1399435,4
1176687,514789,13
1176962,506394,1
1177164,28883,1
1177164,83407,2
1177164,151165,1
1177164,838284,4
1177164,1154444,1
1177164,1236955,1
1177164,1244795,1
1177164,1284886,2
1177223,28813,10
1177223,1156983,12
1177223,1173396,1
1177223,1177223,6
1177223,1246028,15
1177223,1452189,12
1177314,237159,2
1177314,1467100,1
1177896,106071,1
1177896,561594,1
1178196,155882,1
1178196,204912,1
1178196,683269,1
1178329,1291151,1
1178329,1490414,1
1178409,98116,1
1178409,191807,2
1178409,460868,4
1178409,664638,4
1178409,866839,1
1178409,979939,4
1178409,985396,4
1178409,1182763,4
1178409,1199585,71
1178409,1209267,4
1178409,1330125,4
1178409,1484042,4
1178409,1531106,1
1178409,1533944,6
1178541,389592,8
1178712,376252,2
1178712,496017,1
1178712,1070592,1
1178719,44933,1
1178719,967366,2
1178719,1017993,2
1178719,1479641,2
1179281,251059,2
1179354,465115,2
1179461,1377623,1
1179673,760903,2
1179673,1472358,1
1179831,1395329,2
1179831,1488048,1
1179862,90453,3
1179862,362045,1
1179862,474410,2
1179862,613057,1
1179862,680467,1
1179862,755708,1
1179862,1044655,7
1179862,1169208,3
1179862,1189880,3
1179862,1244175,4
1179862,1255170,4
1179862,1523498,3
1179882,57051,10
1179882,499684,2
1179882,1059332,3
1180041,1013486,48
1180115,431757,17
1180156,959243,1
1180156,1284797,2
1180571,194846,1
1180571,592755,9
1180763,202346,2
1180763,255339,9
1180763,261459,1
1180763,302063,3
1180763,336174,2
1180763,608112,1
1180763,1021749,2
1180763,1122764,2
1180839,319171,16
1180839,393546,6
1180839,858865,4
1180839,1144078,4
1180839,1375127,2
1181046,878519,11
1181046,1325055,1
1181236,191341,1
1181236,337994,9
1181236,578118,1
1181236,629193,2
1181236,944765,2
1181396,417311,1
1181396,539552,1
1181396,668330,1
1181396,794595,1
1181396,1181396,1
1181396,1214443,8
1181396,1387310,1
1181396,1483628,1
1181396,1523589,1
1181429,462631,2
1181429,888150,9
1181429,979304,2
1181431,421193,1
1181431,896208,2
1181431,1570406,1
1181935,554444,4
1182123,172161,1
1182203,462631,64
1182355,10152,2
1182355,257250,3
1182355,408054,2
1182355,416771,4
1182355,485354,2
1182355,673976,3
1182355,720915,1
1182355,1261231,1
1182426,633173,1
1182693,155250,2
1182693,1434110,4
1182763,310874,1
1182763,1178409,1
1182858,2237,1
1182858,372017,3
1182858,533591,5
1182858,774169,1
1182858,776769,1
1182858,883275,1
1182858,978373,3
1183094,323161,1
1183094,756569,1
1183094,1508729,1
1183098,450660,2
1183098,515743,1
1183098,628814,2
1183098,712971,1
1183098,1011604,44
1183102,519179,1
1183297,1435652,1
1183297,1440452,2
1183701,259816,1
1183701,336808,9
1183701,547983,1
1183733,236418,1
1183733,444278,1
1183733,1033332,4
1183864,636996,1
1183864,651660,1
1183864,1582719,4
1184334,890366,2
1184341,481969,4
1184384,1032465,2
1185054,922454,1
1185467,982250,4
1185467,1230759,26
1185966,672220,25
1186123,189201,3
1186123,543072,2
1186431,382699,3
1186431,1138493,1
1186431,1417087,1
1187085,135306,1
1187085,656426,1
1187681,427265,2
1187681,485591,9
1187681,1187681,1
1187681,1271885,1
1187706,1020181,2
1187706,1462236,2
1188047,74454,2
1188193,297495,2
1188193,1292058,1
1188491,555264,3
1188491,559929,3
1188491,1447077,1
1188505,273001,1
1188522,209898,1
1188977,156527,2
1188977,849784,2
1188977,1367825,3
1188977,1469907,1
1189280,726305,2
1189280,1069265,1
1189347,111329,12
1189471,9218,3
1189638,160639,1
1189638,330752,1
1189638,341406,1
1189638,353959,1
1189638,380878,1
1189638,417311,13
1189638,472646,2
1189638,515372,1
1189638,539552,8
1189638,1048814,1
1189638,1214443,10
1189638,1280763,4
1189638,1346514,3
1189638,1354618,1
1189638,1387310,2
1189638,1507757,2
1189638,1540292,2
1189880,14704,1
1189880,255175,1
1189880,321237,3
1189880,348620,8
1189880,613057,11
1189880,908638,4
1189880,920935,4
1189880,1089795,5
1189880,1179862,5
1189880,1208104,7
1189880,1244551,1
1189880,1246007,3
1189880,1270460,3
1189880,1329145,11
1189880,1351383,1
1189880,1375097,2
1189880,1383765,4
1189880,1410249,1
1189880,1462236,4
1189880,1487096,2
1189880,1581083,1
1190569,299449,1
1190569,843762,2
1190569,853692,1
1190570,1019100,1
1190874,148705,1
1190874,866603,1
1191343,36324,6
1191343,71456,2
1191343,126204,2
1191343,154709,2
1191343,166486,1
1191343,211367,2
1191343,251392,1
1191343,290348,5
1191343,325119,5
1191343,330752,24
1191343,404403,1
1191343,451032,2
1191343,499533,1
1191343,515372,5
1191343,539552,1
1191343,590246,1
1191343,591519,2
1191343,673627,1
1191343,705197,1
1191343,719443,1
1191343,794595,5
1191343,807792,4
1191343,836153,5
1191343,861912,1
1191343,1042645,2
1191343,1214443,3
1191343,1280763,24
1191343,1396038,1
1191343,1477093,1
1191343,1507757,11
1191343,1580730,3
1191476,373038,12
1191476,406832,3
1191476,479047,2
1191476,760182,3
1191476,827609,1
1191476,863929,1
1191476,1017907,4
1191476,1017970,1
1191476,1018063,1
1191476,1332366,1
1191514,157788,2
1191514,240935,1
1191514,373655,1
1191514,405153,11
1191514,465471,1
1191514,480046,3
1191514,538191,4
1191514,564743,1
1191514,765814,3
1191514,851464,3
1191514,876522,3
1191514,991291,2
1191514,1063520,24
1191514,1117006,1
1191514,1204821,10
1191514,1465706,4
1191623,94455,11
1191623,128420,1
1191623,266014,2
1191623,289408,2
1191623,427191,1
1191623,509919,1
1191623,530989,1
1191623,1217335,2
1191623,1367849,1
1191623,1446346,3
1191623,1575815,1
1191878,213792,3
1191878,370336,2
1191965,429732,1
1191965,1200136,1
1191965,1329130,2
1192041,882946,1
1192172,532585,1
1192172,1051265,30
1192531,44246,9
1192703,880423,3
1192954,1076419,3
1192954,1078643,3
1193119,60640,2
1193119,91575,1
1193119,624191,1
1193119,744116,1
1193119,766820,1
1193119,1007646,1
1193950,725297,1
1193950,760184,30
1193950,1464143,1
1193950,1585725,3
1194092,1163029,7
1194092,1278205,1
1194092,1484309,1
1194180,820078,3
1194180,907609,1
1194180,931068,1
1194180,1041388,1
1194180,1322444,3
1194469,14448,1
1194469,284937,4
1194469,349748,1
1194469,425902,3
1194469,867304,1
1194469,933638,1
1194469,965981,1
1194469,1043625,1
1194469,1114526,1
1194469,1145325,1
1194469,1247682,1
1194469,1249504,1
1194469,1440599,1
1194469,1533887,1
1194469,1572554,1
1194469,1582719,3
1194679,1164764,1
1195011,166882,1
1195011,846232,2
1195011,1067123,1
1195011,1087541,2
1195011,1210344,1
1195334,868574,9
1195475,33495,6
1195475,187181,2
1195475,1160670,2
1195810,113264,5
1195810,1195810,3
1196164,1033591,21
1196539,567580,1
1196539,1543978,1
1196987,1412903,1
1197361,647689,5
1197505,1109669,1
1197516,200366,2
1198002,1142180,2
1198458,331252,2
1198458,594551,2
1198458,890593,1
1198458,1554963,1
1198635,593571,1
1198635,755474,1
1198635,1118940,1
1199262,72187,1
1199262,202156,2
1199262,208218,4
1199262,274953,2
1199262,404317,2
1199262,421037,11
1199262,448433,14
1199262,876617,9
1199262,958115,2
1199262,1285825,6
1199262,1456145,1
1199280,61893,5
1199280,393508,1
1199280,448169,6
1199280,649626,8
1199280,672847,12
1199280,787025,1
1199280,960658,9
1199280,1129972,5
1199280,1305752,1
1199280,1389747,4
1199280,1564137,1
1199521,328725,6
1199521,503817,1
1199521,705880,1
1199521,950191,5
1199521,1002990,6
1199521,1075746,2
1199521,1087389,3
1199521,1157762,8
1199521,1497181,4
1199585,533900,1
1199585,1178409,74
1200136,704988,10
1200136,1038112,1
1200136,1050699,1
1200136,1147610,1
1200136,1191965,4
1200136,1246028,1
1200136,1284506,9
1200769,1448435,1
1201626,651661,20
1201626,686288,40
1201812,168432,3
1201812,705197,4
1201812,727656,5
1201812,825532,1
1201812,828814,1
1201812,872456,5
1201812,1346514,3
1201812,1570818,1
1201905,15893,2
1201905,108956,2
1201920,9218,3
1201920,68206,1
1201920,521369,2
1201920,582100,1
1201920,586057,5
1201920,673591,1
1201920,673627,3
1201920,788370,21
1201920,929993,24
1201920,1118048,1
1201920,1201920,5
1201920,1287820,4
1201920,1553351,2
1201964,47231,3
1201964,601677,2
1201999,466587,1
1202385,163156,4
1202385,804950,2
1202463,917529,66
1202463,1470253,1
1202732,393399,35
1202911,993524,23
1204479,150871,1
1204479,677942,7
1204479,1161757,1
1204581,155882,7
1204581,234059,1
1204581,749101,1
1204581,1346514,2
1204581,1397782,1
1204625,1248174,13
1204761,1136033,1
1204821,1191514,8
1205191,6288,2
1205191,23665,1
1205191,167183,1
1205191,939395,1
1205191,968047,2
1205191,1018390,1
1205191,1056033,2
1205191,1244245,19
1205191,1432031,1
1205191,1438757,1
1205276,1085774,18
1205276,1402446,1
1205400,403669,6
1205400,919780,2
1205400,979516,1
1205400,1229194,6
1205400,1331735,2
1205570,436502,1
1205580,155103,1
1205580,425121,1
1205721,137697,1
1205721,239018,1
1205721,273700,2
1205721,570058,1
1205721,630254,2
1205721,668330,1
1205721,680832,1
1205721,954363,1
1205721,1061894,1
1205721,1276657,9
1206344,256433,2
1206344,1173844,2
1206395,357866,1
1206668,523559,1
1206668,1164742,8
1207029,36625,2
1207029,202816,14
1207029,1134065,4
1208104,32124,1
1208104,499313,9
1208104,613057,2
1208104,769058,1
1208104,1189880,3
1208493,333213,2
1208493,1003317,3
1208715,253390,2
1208715,456321,20
1208715,1428716,3
1208715,1521837,20
1208715,1587230,1
1208796,264901,5
1208796,990341,1
1208859,94683,3
1209259,1327347,78
1209267,324038,2
1209267,428992,1
1209267,471515,1
1209267,528517,3
1209267,635422,3
1209267,858865,2
1209267,1013486,1
1209267,1233091,1
1209953,1369169,2
1210344,6288,2
1210344,9218,2
1210344,16842,1
1210344,23665,1
1210344,30338,8
1210344,88371,1
1210344,122259,4
1210344,217062,1
1210344,246650,3
1210344,288856,3
1210344,348620,4
1210344,379958,1
1210344,385167,1
1210344,408227,1
1210344,425902,1
1210344,450691,6
1210344,523921,14
1210344,526741,4
1210344,574836,2
1210344,577168,2
1210344,598375,1
1210344,704870,1
1210344,753897,2
1210344,894343,7
1210344,899130,2
1210344,926744,2
1210344,933638,2
1210344,965981,1
1210344,1011493,1
1210344,1067123,8
1210344,1087541,3
1210344,1144898,2
1210344,1166535,2
1210344,1168101,4
1210344,1264937,4
1210344,1279035,1
1210344,1299696,1
1210344,1336126,13
1210344,1336732,1
1210344,1391141,1
1210344,1440599,3
1210344,1473942,1
1210344,1496427,5
1210344,1528338,4
1210344,1536310,7
1210461,20254,1
1210983,746607,3
1210983,876020,1
1210983,1311018,1
1210983,1325875,24
1210983,1418558,1
1211425,185230,6
1211867,321237,1
1211867,957017,1
1211962,150871,1
1212913,397891,5
1212983,120648,1
1212983,950191,1
1213295,182506,2
1213295,592127,2
1213295,934002,1
1213295,1047135,1
1213295,1564137,1
1213450,269280,1
1213450,1121670,7
1213450,1265273,1
1213613,162820,8
1213613,398651,3
1213613,600225,1
1213613,1043736,9
1213613,1274934,6
1214061,194869,1
1214061,302063,1
1214061,626975,5
1214061,698915,1
1214443,36324,3
1214443,37107,2
1214443,39564,1
1214443,136543,1
1214443,232919,1
1214443,353959,1
1214443,380878,1
1214443,417311,3
1214443,515372,3
1214443,705197,1
1214443,794595,3
1214443,917166,3
1214443,960658,1
1214443,1011201,2
1214443,1119206,11
1214443,1142180,1
1214443,1181396,6
1214443,1189638,8
1214443,1280763,13
1214443,1332366,1
1214443,1387310,1
1214443,1396038,2
1214443,1468744,2
1214443,1477093,1
1214443,1483628,1
1214568,226827,3
1214568,1487096,1
1214568,1555482,1
1215447,345174,1
1215447,484291,2
1215447,566294,7
1215447,582182,1
1215447,599149,1
1215447,656716,2
1215447,835174,1
1215447,835624,2
1215447,1354387,1
1215772,323161,3
1216546,493192,92
1216546,773653,9
1216546,786974,3
1216546,915114,27
1216546,974768,23
1216546,1175274,6
1216546,1579985,1
1216683,1339579,3
1216683,1487319,3
1216765,148152,2
1217024,202816,4
1217024,626973,2
1217024,688728,14
1217024,1510761,1
1217156,423189,1
1217335,203713,1
1217335,531413,4
1217335,686859,2
1217335,790399,1
1217335,1026684,1
1217335,1191623,2
1217335,1574200,2
1217335,1575815,2
1217787,436255,1
1217787,469141,1
1217787,1310143,9
1217901,897997,39
1217901,1535219,1
1218207,368232,1
1218207,375514,2
1218207,701640,1
1218207,954741,1
1218445,828814,1
1218727,273962,1
1218727,429996,1
1218727,453531,1
1218727,575106,1
1218727,792007,3
1218727,868419,1
1218727,1225392,2
1218727,1283434,1
1218727,1579275,2
1218983,400210,3
1219132,269303,1
1219199,497782,3
1219199,560952,1
1219199,790309,1
1219199,1378103,4
1219508,61893,1
1219508,102647,7
1219508,116122,1
1219508,219250,1
1219508,649626,1
1219508,1041781,1
1219553,809375,1
1219553,818638,2
1219590,1223460,2
1219728,530386,1
1219728,805500,1
1219728,1433230,3
1219728,1499183,4
1220353,1091819,7
1220353,1220353,1
1220353,1273553,3
1220353,1556299,4
1220439,1454266,2
1221026,62280,1
1221026,1378103,1
1221026,1530186,5
1221026,1588029,2
1221148,122259,2
1221148,247517,12
1221148,408227,1
1221148,450691,3
1221148,509360,1
1221148,574836,3
1221148,644225,1
1221148,682481,3
1221148,858189,1
1221148,980459,1
1221148,1061591,2
1221148,1126771,3
1221148,1425976,1
1221148,1434743,3
1221148,1473942,2
1221148,1556398,2
1221299,221481,53
1221299,982208,1
1221365,310874,1
1221365,866839,2
1221531,151165,2
1221531,515372,2
1221531,1309636,2
1221690,62345,2
1221690,88418,1
1221690,123503,1
1221690,211529,1
1221690,312196,1
1221690,372848,2
1221690,770864,2
1221690,787801,1
1221690,825188,2
1221690,1223053,1
1221690,1365441,4
1221690,1485094,1
1221690,1497701,2
1221871,343080,4
1221871,1102087,1
1221977,161233,2
1221977,378831,5
1221977,525041,5
1221977,599087,4
1221977,957607,47
1221977,977348,7
1221977,1221977,1
1221977,1522705,6
1222091,1488582,1
1222178,164184,1
1222178,1012280,2
1222178,1073808,2
1222298,84028,5
1222298,141732,1
1222298,181527,1
1222298,423014,1
1222298,466321,2
1222298,481263,2
1222298,765402,1
1222298,777367,1
1222298,1012575,2
1222298,1309086,1
1222298,1323854,1
1222298,1342602,1
1222298,1391496,2
1222395,995045,64
1222395,1323737,19
1222395,1542024,49
1222770,176665,1
1222770,200366,1
1222770,254802,2
1222770,522655,1
1222770,792683,1
1222770,818723,3
1222770,1074630,3
1222801,1101148,1
1222901,848651,1
1222901,1485890,3
1223005,225067,1
1223005,560322,1
1223005,612183,3
1223005,665253,6
1223005,681106,1
1223005,857776,1
1223005,862934,2
1223005,941194,1
1223005,965729,1
1223005,991351,1
1223005,1080385,1
1223005,1124774,2
1223005,1277997,1
1223005,1337524,1
1223053,984927,1
1223053,1526779,3
1223081,194682,2
1223081,444278,1
1223081,626204,2
1223081,793786,1
1223081,983260,2
1223149,332362,8
1223149,697120,2
1223149,748349,8
1223149,990681,2
1223149,1163700,1
1223149,1570798,1
1223281,786859,1
1223329,100567,1
1223329,397921,7
1223329,585076,8
1223329,931752,11
1223329,1052103,2
1223329,1115157,11
1223329,1131493,4
1223329,1274816,8
1223360,30475,3
1223460,88566,1
1223460,330752,1
1223460,380878,8
1223460,451032,4
1223460,757513,11
1223460,836153,1
1223460,950462,1
1223460,1044260,1
1223460,1219590,1
1223460,1264205,10
1223460,1346514,2
1223460,1417595,4
1224061,99266,24
1224061,887105,1
1224061,1033332,1
1224061,1124161,1
1224061,1361156,1
1224215,66492,12
1224215,337896,1
1224215,341594,1
1224215,369003,1
1224215,444380,2
1224215,482316,1
1224215,1118940,2
1224215,1230679,1
1224215,1319330,1
1224215,1344560,1
1224248,671641,1
1224552,133108,1
1224552,1024792,1
1225055,194682,1
1225055,369484,3
1225055,422239,1
1225055,496017,2
1225055,661021,3
1225055,814236,4
1225055,861702,1
1225358,388267,1
1225358,1505478,3
1225392,28813,4
1225392,429732,1
1225392,538528,2
